from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5868705;5793260;422;29551;116;73;29314;210;179;52244;222;195;52538;67;44870;59;44870;41
5868706;5793260;426;29840;119;75;29756;222;183;52532;222;199;52826;69;45139;60;45139;43
5868707;5793260;431;30189;121;77;30095;222;188;52881;228;204;53175;69;45487;61;45487;43
5868708;5793260;434;30370;123;78;30154;222;191;53063;234;207;53357;69;45710;61;45710;43
5868709;5793260;307;21492;81;51;21575;186;160;35517;185;157;35517;41;24025;37;23946;27
5868710;5793260;307;21509;83;53;22104;186;160;35533;185;157;35533;42;24271;38;24192;29
5868711;5793260;312;21849;83;53;22100;198;165;35873;185;162;35873;42;32471;38;32722;28
5868712;5793260;296;20699;83;53;22100;180;151;32122;180;154;32453;42;32909;38;33160;28
5868713;5793260;299;20920;87;55;23062;186;154;32343;184;160;34875;40;21412;36;22055;26
5868714;5793260;287;20108;79;50;19974;160;130;33485;176;149;34064;40;21219;36;21862;26
5868715;5793260;285;19932;71;45;18985;155;127;33309;171;143;31686;40;21048;36;21691;26
5868716;5793260;279;19561;71;45;18949;155;122;32938;165;138;31315;39;20609;35;21252;25
5868717;5793260;275;19256;70;44;18797;143;118;32632;163;137;33211;40;20199;36;20842;26
5868718;5793260;274;19161;68;43;18995;133;110;31240;149;124;30342;40;20185;35;20828;26
5868719;5793260;274;19197;67;43;18882;133;109;31126;149;122;30227;39;20099;35;28289;25
5868720;5793260;264;18460;65;41;18249;133;105;30492;135;111;29231;38;19556;34;27746;24
5868721;5793260;255;17863;63;40;17676;133;112;29091;135;113;29091;36;19189;32;27380;23
5868722;5793260;266;18646;64;40;17817;143;116;30011;139;117;30011;36;19102;33;27433;24
5868723;5793260;265;18572;67;42;18456;143;115;29936;139;116;29936;38;27127;34;27127;25
5868724;5793260;272;19028;68;43;18707;143;122;30392;147;125;30723;39;26679;35;26679;25
5868725;5793260;257;18006;70;44;18996;143;121;32621;129;112;27188;40;26296;36;26296;26
5868726;5793260;260;18230;70;45;19120;143;124;32845;133;115;27412;40;25958;36;25958;26
5868727;5793260;236;16486;67;42;17609;133;111;28308;139;119;28608;36;18948;33;25827;24
5868728;5793260;250;17532;70;44;18747;138;114;32148;123;105;26714;39;25581;34;25581;25
5868729;5793260;233;16314;67;42;18222;133;107;32091;123;98;26658;37;25106;33;25106;24
5868730;5793260;232;16241;67;43;17954;122;101;31231;111;92;25798;36;24517;32;24517;24
5868731;5793260;236;16486;67;43;17950;133;107;32067;123;98;26634;37;24919;33;24919;24
5868732;5793260;235;16467;67;42;18124;128;100;26468;123;101;26841;37;24152;33;24152;24
5868733;5793260;240;16789;66;42;18273;128;97;26004;129;105;26004;37;23523;33;23523;23
5868734;5793260;239;16718;66;42;18233;123;96;25934;129;104;25934;37;23518;33;23518;23
5868735;5793260;246;17220;71;45;18441;123;94;25418;133;106;25313;37;22846;32;22846;22
5868736;5793260;243;17013;67;43;18274;123;91;25212;129;103;25107;36;22718;32;22718;22
5868737;5793260;245;17149;67;43;17657;123;89;24787;125;98;24787;35;22133;30;22133;21
5868738;5793260;249;17405;68;43;17907;123;93;25071;129;102;25071;36;22242;31;22242;21
5868739;5793260;245;17164;68;43;17907;128;98;25404;123;108;24425;34;21873;30;21873;20
5868740;5793260;226;15850;66;42;15392;133;106;24351;123;107;24351;34;20226;30;20226;22
5868741;5793260;225;15774;68;43;15770;133;108;24498;125;109;24498;34;20126;30;20126;22
5868742;5793260;224;15704;68;43;15770;133;107;24428;123;108;24428;34;20208;30;20208;22
5868743;5793260;214;14985;67;43;15627;138;114;24946;131;115;24946;32;19857;28;19857;20
5868744;5793260;217;15198;68;43;15343;138;115;25028;131;116;25028;32;19996;28;19996;20
5868745;5793260;192;13423;63;40;14800;113;88;18235;127;111;17986;34;20666;30;20666;22
5868746;5793260;189;13224;63;40;14800;110;85;18036;123;108;17787;31;-1;27;-1;19
5868747;5793260;195;13642;63;40;14800;113;90;18389;123;105;19658;31;-1;27;-1;19
5868748;5793260;191;13352;56;36;14330;110;86;18099;125;106;19726;31;18331;27;18331;19
5868749;5793260;190;13323;56;36;14330;85;68;17251;111;94;16574;26;18388;23;18388;17
5868750;5793260;220;15378;53;34;13754;94;80;16531;107;83;16531;26;18515;23;18515;17
5868751;5793260;197;13782;52;33;13559;83;65;17035;111;91;16359;24;17486;21;17486;16
5868752;5793260;196;13754;52;33;13540;79;59;16475;95;57;16254;24;17390;21;17390;15
5868753;5793260;192;13434;50;32;13105;79;63;17180;103;78;15056;23;16916;20;16916;15
5868754;5793260;189;13197;50;32;13089;76;57;15277;91;57;15703;23;16770;20;16770;15
5868755;5793260;182;12729;47;30;12466;76;55;14967;91;55;15393;22;16145;19;16145;14
5868756;5793260;185;12917;48;30;12649;76;60;16045;103;73;14740;23;16417;20;16417;14
5868757;5793260;180;12608;48;31;12549;76;57;15856;103;78;16214;24;16065;21;16065;15
5868758;5793260;178;12484;47;30;12211;76;61;16324;107;81;16350;24;16257;21;16257;16
5868759;5793260;208;14579;56;35;14236;97;82;17252;115;95;17331;25;16596;21;16596;16
5868760;5793260;206;14405;56;35;14236;88;76;17572;111;92;17157;29;16824;25;16824;18
5868761;5793260;216;15094;52;33;13246;85;70;16286;119;97;16286;27;17040;24;17040;17
5868762;5793260;211;14743;50;32;12919;82;67;16059;119;94;16059;26;16680;23;16680;16
5868763;5793260;215;15083;-1;-1;-1;85;70;16300;119;97;16300;26;16448;23;16448;16
5868764;5793260;216;15134;53;34;13376;82;67;16038;119;94;16038;26;16793;23;16793;16
5868765;5793260;227;15884;51;32;13036;79;64;16252;119;91;16252;27;17086;24;17086;16
5868766;5793260;223;15631;52;33;13294;85;68;17119;111;89;20882;28;17379;25;17379;17
5868767;5793260;232;16233;53;33;13523;76;61;16596;111;88;16596;28;19546;25;19363;18
5868768;5793260;229;16051;51;32;13099;76;58;16412;111;85;16412;27;19204;24;19204;17
5868769;5793260;232;16239;53;34;13602;76;58;16602;111;84;16602;27;18582;24;18582;17
5868770;5793260;236;16519;53;33;13451;76;58;16854;111;85;16854;28;18531;25;18531;17
5868771;5793260;239;16755;54;34;13755;76;60;17453;111;87;17453;29;19001;25;19001;18
5868772;5793260;241;16899;55;35;13968;76;57;17205;111;84;17205;29;19169;26;19169;18
5868773;5793260;249;17451;55;35;14109;76;60;17788;107;87;17788;29;19717;26;19717;18
5868774;5793260;252;17609;57;36;14631;76;62;17927;107;83;20817;30;19711;26;19711;19
5868775;5793260;253;17725;58;37;14796;76;58;18078;103;78;20464;30;20150;27;20265;19
5868776;5793260;257;17994;59;38;15122;76;61;18292;103;77;20397;31;20313;27;20313;19
5868777;5793260;261;18255;61;39;15491;76;63;19052;103;77;19853;31;20508;27;20508;19
5868778;5793260;265;18560;62;40;15824;76;61;18926;95;64;19660;32;20748;28;20748;19
5868779;5793260;270;18927;63;40;15942;79;59;19413;95;61;19413;32;21136;28;21136;19
5868780;5793260;273;19139;64;41;16164;79;62;19654;95;64;19654;34;21188;30;21188;20
5868781;5793260;278;19457;66;42;16662;83;67;19971;103;69;19971;36;23108;31;23108;21
5868782;5793260;289;20205;70;45;17296;88;74;20727;103;77;20527;35;22952;31;22952;21
5868783;5793260;291;20338;70;45;17296;88;74;21028;107;83;22184;36;22978;32;22978;22
5868784;5793260;287;20077;71;45;17685;79;70;21104;107;82;22106;36;23608;31;23612;21
5868785;5793260;283;19804;71;45;17592;82;70;21125;107;85;21121;36;23584;32;23588;21
5868786;5793260;282;19770;72;46;18010;82;72;21580;111;91;22773;36;23945;32;23948;21
5868787;5793260;281;19667;74;47;18512;88;76;21853;115;95;21781;35;24072;31;24316;20
5868788;5793260;281;19694;76;48;18752;88;74;22376;123;99;22376;38;24115;33;24119;22
5868789;5793260;281;19667;77;49;18899;85;69;22691;123;99;22352;38;24155;33;24159;22
5868790;5793260;285;19978;79;50;19447;88;77;22553;123;102;22553;38;24414;33;24418;22
5868791;5793260;288;20193;78;50;19397;100;84;23065;119;78;23065;40;25039;35;25043;23
5868792;5793260;288;20189;81;51;19871;97;78;24456;119;80;23189;40;26001;35;25696;22
5868793;5793260;294;20558;82;52;20204;95;74;24236;119;103;25126;40;26557;35;26252;22
5868794;5793260;297;20804;83;53;20494;95;76;24516;115;95;28579;42;26618;36;26313;23
5868795;5793260;301;21064;86;54;20976;108;84;25063;111;92;27914;44;27055;38;27063;24
5868796;5793260;304;21262;87;55;21161;110;95;27622;111;88;27622;46;27554;40;27562;26
5868797;5793260;306;21392;88;56;21443;100;82;27363;107;84;27363;46;27381;39;27389;25
5868798;5793260;307;21506;89;56;21727;100;78;27052;107;80;27052;46;27667;40;27675;25
5868799;5793260;311;21778;91;58;21921;95;75;26850;103;77;26850;47;28005;40;28013;25
5868800;5793260;317;22164;91;58;22201;100;79;27139;107;81;27139;49;28339;42;28347;26
5868801;5793260;321;22466;93;59;22317;105;83;27441;107;85;27441;49;28600;42;28608;26
5868802;5793260;336;23546;94;60;22691;138;114;29991;131;117;29991;47;28371;42;28378;26
5868803;5793260;330;23132;94;59;23011;133;108;29532;127;111;29532;47;28845;42;28894;26
5868804;5793260;357;24966;102;64;24128;138;114;31601;131;118;29017;50;29062;43;29111;28
5868805;5793260;356;24916;102;64;24128;138;114;31551;131;117;28967;50;29031;43;29038;28
5868806;5793260;355;24815;100;64;24204;138;113;31451;129;107;29115;49;28709;42;28717;27
5868807;5793260;356;24902;100;64;24204;138;114;31538;131;117;28954;50;29117;43;29125;28
5868808;5793260;345;24146;98;62;24540;143;128;31988;140;112;31915;48;32500;42;32515;27
5868809;5793260;342;23909;98;62;24509;133;108;30119;128;103;31010;48;32391;42;32406;27
5868810;5793260;344;24069;97;61;24271;133;110;30269;136;101;30269;47;31290;41;31305;26
5868811;5793260;343;24000;97;62;24606;133;112;35827;123;105;33492;49;31795;43;31810;27
5868812;5793260;346;24210;98;62;24715;133;107;35533;123;100;33198;49;32094;43;32108;27
5868813;5793260;350;24522;99;63;25031;133;110;35704;128;103;33368;50;32423;44;32437;27
5868814;5793260;359;25165;100;63;25259;133;105;34687;128;98;32352;51;33029;45;33043;28
5868815;5793260;361;25278;102;64;25766;133;111;35276;136;104;32940;52;33107;45;33121;28
5868816;5793260;365;25575;103;65;26131;133;109;34834;136;102;32499;52;33554;46;33569;29
5868817;5793260;378;26436;103;65;26172;149;121;33146;151;120;34099;53;34447;46;34461;29
5868818;5793260;385;26948;115;73;28355;159;126;33497;156;129;34703;57;36155;50;36170;32
5868819;5793260;386;27046;115;73;28355;170;127;33596;156;130;34802;57;36217;50;36232;32
5868820;5793260;391;27368;118;74;28753;175;132;33917;156;135;35124;58;36359;50;36374;33
5868821;5793260;407;28487;118;74;28753;198;167;41837;172;144;34768;58;36665;51;36679;33
5868822;5793260;401;28094;118;74;28753;186;142;34643;168;145;35849;58;36555;50;36570;33
5868823;5793260;408;28571;115;73;28397;192;149;35121;172;147;34989;60;35747;52;35762;34
5868824;5793260;411;28794;119;75;29673;186;140;35158;172;142;35158;60;35931;52;35946;34
5868825;5793260;434;30367;119;75;29673;210;185;42547;190;165;36303;60;36375;52;36390;34
5868826;5793260;433;30311;119;75;29673;210;184;42490;188;164;36246;60;36730;52;36745;34
5868827;5793260;437;30620;144;91;34728;223;190;51689;194;168;36555;-1;36953;-1;36968;-1
5868828;5793260;444;31088;144;91;34728;219;176;37683;201;175;37024;61;36761;53;36775;34
5870541;5793260;476;33288;157;99;38289;186;157;47146;175;145;56656;70;44756;62;44756;43
5870542;5793260;473;33143;156;99;37397;186;157;47114;175;145;56623;70;44647;62;44647;43
5870543;5793260;463;32419;154;97;37023;186;156;46838;175;144;56348;69;44263;61;44263;43
5870544;5793260;464;32455;152;96;37432;180;153;46631;172;141;56140;69;43935;61;43935;42
5870545;5793260;489;34242;152;96;37455;186;158;46430;175;146;55940;69;43751;61;43751;42
5870546;5793260;506;35412;154;97;37417;198;175;47600;204;182;49734;69;43842;61;43842;42
5870547;5793260;509;35636;157;99;37734;204;178;47825;204;185;49958;70;44270;61;44270;43
5870548;5793260;496;34755;156;99;34796;198;166;46943;183;154;56453;67;43254;59;43254;42
5870549;5793260;505;35346;156;99;34796;198;174;47534;204;181;49668;67;43386;59;43386;42
5870550;5793260;506;35390;125;79;30990;198;175;47578;204;182;49712;64;44374;56;44374;38
5870551;5793260;441;30870;124;79;30865;160;131;47020;186;151;51995;64;44180;56;44180;38
5870552;5793260;436;30543;127;80;30355;160;129;46889;186;149;51865;63;43991;55;43991;37
5870553;5793260;430;30090;122;77;30047;165;136;47384;192;156;52359;63;43975;54;43975;37
5870554;5793260;432;30262;122;77;29897;180;149;52591;198;160;52591;63;43550;54;43550;37
5870555;5793260;416;29130;116;73;29018;180;150;51652;198;161;51652;63;43666;55;43666;37
5870556;5793260;412;28836;114;72;28650;180;148;51492;198;159;51492;63;43938;55;43938;37
5870557;5793260;409;28638;114;72;28650;180;153;51818;198;164;51818;63;43324;55;43324;37
5870558;5793260;408;28534;114;72;28650;186;157;51324;198;168;51324;62;43168;54;43168;37
5870559;5793260;410;28723;114;72;28340;186;159;51514;204;170;51514;62;43327;54;43327;37
5870560;5793260;411;28748;114;72;28340;186;160;51539;204;171;51539;63;43649;55;43649;38
5870561;5793260;413;28886;114;72;28340;186;162;51677;204;173;51677;63;43573;55;43573;38
5870562;5793260;415;29061;113;72;28797;198;172;51754;222;188;52048;66;44015;58;44015;40
5870563;5793260;414;28985;113;72;28797;198;171;51677;216;187;51971;66;44305;58;44305;40
5870564;5793260;416;29130;113;72;28797;204;173;51822;222;189;52116;66;44207;58;44207;40
5870565;5793260;417;29181;115;73;29124;204;174;51874;222;190;52168;67;44562;59;44562;41
5870566;5793260;427;29886;115;73;29124;222;184;52578;222;200;52872;67;45013;59;45013;41
5870567;5793260;429;30052;119;75;29756;222;186;52744;228;202;53038;69;45352;61;45352;43
5870568;5793260;435;30436;123;78;30154;222;191;53128;234;207;53422;69;45637;61;45637;43
5870569;5793260;436;30513;123;78;30154;227;193;53205;234;209;53499;43;45757;39;45757;29
5870570;5793260;310;21710;83;53;22411;192;163;35735;188;160;35735;43;32108;38;32359;29
5870571;5793260;312;21864;84;53;22466;198;165;35888;185;168;38040;42;32008;38;32259;28
5870572;5793260;312;21813;83;53;22048;198;165;35837;185;162;35837;42;32305;38;32556;28
5870573;5793260;300;21004;88;56;23060;186;156;32427;185;162;34960;44;32683;40;32934;30
5870574;5793260;313;21889;87;55;23062;186;158;32588;176;149;35255;44;32769;40;33020;30
5870575;5793260;313;21936;80;51;21176;186;159;32634;176;150;35301;44;30821;40;31072;29
5870576;5793260;315;22065;69;44;19554;186;160;32764;179;152;35431;40;30759;36;31010;26
5870577;5793260;281;19658;69;44;19554;143;115;31587;160;132;32890;40;30807;36;31058;26
5870578;5793260;278;19449;68;43;18969;138;112;31378;155;126;30479;40;30331;36;30582;26
5870579;5793260;273;19098;68;43;18969;133;107;31026;143;119;29796;39;20177;35;28367;25
5870580;5793260;271;18944;66;42;18558;133;105;30873;139;117;29643;38;19802;34;27992;25
5870581;5793260;265;18552;65;42;18337;133;105;30512;135;111;29251;38;19669;34;27859;24
5870582;5793260;260;18232;64;40;17827;133;109;30749;135;111;28984;37;19166;33;27356;24
5870583;5793260;260;18178;64;41;17991;133;109;29543;127;110;28860;37;27243;33;27243;24
5870584;5793260;263;18422;65;41;18107;143;115;29964;135;116;29964;38;26606;34;26606;25
5870585;5793260;258;18090;68;43;18567;143;122;32706;129;113;27272;39;26323;35;26323;25
5870586;5793260;255;17847;69;44;18851;143;119;32462;129;110;27029;39;26104;35;26104;26
5870587;5793260;251;17553;70;44;19065;143;115;32168;123;106;26734;39;25770;35;25770;26
5870588;5793260;247;17285;71;45;18888;133;111;31900;123;102;26467;39;25566;35;25566;26
5870589;5793260;245;17182;70;44;18747;133;109;31797;123;100;26364;39;25473;34;25473;25
5870590;5793260;238;16657;66;42;18137;125;102;31272;111;93;25839;37;25123;33;25123;24
5870591;5793260;236;16508;65;42;18006;122;100;30934;111;91;25500;37;24814;33;24814;24
5870592;5793260;238;16695;69;44;18539;122;101;30964;111;92;25531;38;24950;34;24950;25
5870593;5793260;243;17033;71;45;18777;133;106;31321;123;97;25888;38;24222;34;24222;25
5870594;5793260;243;16991;66;42;18273;128;100;26207;133;108;26207;38;23745;34;23745;23
5870595;5793260;243;17034;67;43;18483;128;100;26250;135;108;26250;38;23820;34;23820;24
5870596;5793260;282;19758;70;44;18346;143;126;31428;143;116;25270;37;22939;32;22939;22
5870597;5793260;247;17316;70;45;18385;123;96;25514;135;107;25409;37;22825;32;22825;22
5870598;5793260;250;17474;69;44;18134;123;94;25112;133;103;25112;36;22429;31;22429;22
5870599;5793260;243;17006;68;43;17387;123;94;25151;123;103;25151;34;21762;30;21762;20
5870600;5793260;241;16841;69;44;17142;128;102;24101;123;103;24101;34;21661;29;21661;20
5870601;5793260;224;15690;66;42;15365;128;102;24054;123;103;24054;34;21248;30;21248;21
5870602;5793260;222;15569;66;42;15365;128;101;23992;123;102;23992;34;20074;30;20074;21
5870603;5793260;222;15556;67;43;15627;128;105;24280;123;106;24280;34;20189;30;20189;22
5870604;5793260;215;15031;67;43;15627;133;111;24721;127;112;24721;34;19620;30;19620;22
5870605;5793260;216;15091;60;38;14371;133;112;24780;127;113;24780;32;19717;28;19717;20
5870606;5793260;198;13882;55;35;13650;117;95;18694;125;107;19771;-1;19022;-1;19022;-1
5870607;5793260;193;13495;58;37;14079;113;89;18307;119;105;19617;-1;-1;-1;-1;-1
5870608;5793260;197;13783;58;37;14079;117;92;18529;119;105;19621;31;-1;27;-1;19
5870609;5793260;196;13750;58;37;14079;113;92;18497;119;104;19481;30;18459;26;18459;19
5870610;5793260;218;15273;62;40;15025;94;79;16426;107;82;16426;26;18590;23;18590;17
5870611;5793260;213;14932;62;40;15025;88;74;16085;103;77;16085;26;18720;23;18720;17
5870612;5793260;201;14086;52;33;13559;85;69;17339;111;95;16663;24;17585;21;17585;16
5870613;5793260;200;13978;52;33;13540;85;68;17231;107;86;16688;24;17584;21;17584;15
5870614;5793260;203;14192;50;32;13199;85;71;17445;107;81;16400;24;16915;21;16915;15
5870615;5793260;192;13464;50;32;13199;79;60;15544;103;76;16045;24;16997;21;16997;15
5870616;5793260;191;13398;50;32;13287;79;65;16261;103;75;15951;24;17298;21;17298;16
5870617;5793260;187;13063;48;30;12816;76;60;15326;103;73;14710;24;16518;21;16518;16
5870618;5793260;181;12646;48;31;12589;76;59;16121;103;76;16003;23;15826;20;15826;15
5870619;5793260;182;12764;48;30;12557;76;61;16277;107;81;16334;24;16263;21;16263;16
5870620;5793260;200;13983;53;33;13672;85;70;17150;111;86;16735;27;16333;23;16333;17
5870621;5793260;201;14100;56;35;14236;85;71;16944;111;88;16852;28;16715;24;16715;18
5870622;5793260;209;14598;52;33;13205;91;74;16532;115;95;17349;26;16993;23;16993;16
5870623;5793260;207;14522;52;33;13213;85;70;16290;115;94;17273;26;16599;23;16599;16
5870624;5793260;210;14691;51;33;13134;85;68;16195;111;92;21127;25;16482;22;16482;15
5870625;5793260;215;15051;52;33;13314;88;76;18901;111;89;20907;25;16682;22;16682;16
5870626;5793260;218;15234;52;33;13213;88;75;18814;111;88;20819;-1;17003;-1;17003;-1
5870627;5793260;222;15516;54;34;13723;82;68;18342;107;81;20348;28;17333;25;17333;17
5870628;5793260;227;15903;52;33;13451;76;63;16724;107;83;20480;28;17693;25;17693;17
5870629;5793260;229;16057;55;35;14045;79;65;16909;107;85;20634;27;18975;25;18975;17
5870630;5793260;236;16531;53;34;13558;76;63;16942;111;89;16942;27;18421;25;18421;17
5870631;5793260;244;17095;54;34;13732;79;65;17792;115;92;17792;27;18373;24;18373;17
5870632;5793260;254;17746;54;35;13918;85;70;18103;119;97;18103;29;19113;25;19113;18
5870633;5793260;245;17132;56;36;14277;76;61;17471;111;88;17471;29;19467;26;19467;18
