from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5814266;5853758;607;42507;191;121;45832;178;141;57040;167;138;56977;82;54146;72;54150;46
5814267;5853758;624;43672;197;125;46616;185;147;58128;166;143;58064;86;55578;75;55582;49
5814268;5853758;621;43488;197;124;46496;185;152;57828;160;138;57765;86;55443;75;55447;48
5816065;5853758;249;17434;102;65;23257;185;149;40814;160;129;40814;41;23364;38;24437;33
5816068;5853758;239;16723;96;61;22323;163;128;37076;149;119;40103;40;22729;38;23745;32
5816069;5853758;242;16935;97;62;22378;185;142;40315;149;122;40315;41;23691;38;23624;32
5816070;5853758;234;16380;97;61;22311;149;116;36267;137;107;39293;41;23838;38;23771;32
5816071;5853758;234;16415;98;62;22404;149;117;36322;137;108;39348;41;23682;38;23615;32
5816072;5853758;236;16507;98;62;22655;149;118;36414;137;109;39441;41;24218;38;24150;32
5816073;5853758;239;16709;98;62;22655;160;122;36707;143;113;39733;41;24223;38;24156;32
5816074;5853758;253;17681;102;65;23578;178;127;42172;154;127;40705;42;25191;40;25124;33
5816075;5853758;289;20236;108;68;25880;216;182;38849;198;161;41421;47;26131;43;27719;36
5816099;5853758;364;25508;117;74;28198;170;138;53239;168;128;53239;58;43017;53;43017;39
5816100;5853758;361;25251;117;74;28092;156;126;39654;153;120;52678;58;42100;53;42100;37
5816101;5853758;366;25642;117;74;28092;163;125;39570;161;126;53069;59;42128;53;42128;37
5816102;5853758;370;25913;127;80;30900;163;125;39565;161;127;52098;59;41638;54;41638;37
5816103;5853758;379;26551;127;80;30900;175;123;40452;183;127;40578;62;42199;55;42199;37
5816104;5853758;375;26282;126;80;30526;156;119;40182;168;123;40309;62;41948;55;41948;37
5816105;5853758;376;26293;126;80;30526;164;120;40194;168;124;40320;61;41430;54;41430;36
5816106;5853758;379;26495;129;82;30944;167;123;40396;183;127;40522;62;42034;55;42034;37
5816107;5853758;383;26838;129;82;30944;178;127;40738;183;131;40865;63;42424;56;42424;38
5816108;5853758;386;27016;133;84;31866;193;156;42713;183;147;41956;64;42532;57;42532;38
5816109;5853758;383;26821;133;84;31866;185;154;42517;183;144;41761;65;43324;58;43324;39
5816110;5853758;386;27050;133;84;31861;193;157;42746;183;147;41990;65;43565;58;43565;39
5816111;5853758;394;27562;138;87;32972;208;158;53991;190;155;42502;66;44032;59;44032;40
5816112;5853758;397;27813;138;87;32972;216;171;54902;190;163;40764;67;44425;60;44425;41
5816113;5853758;418;29287;148;94;35647;194;127;40821;183;151;39895;70;44953;61;43176;41
5816114;5853758;414;28987;148;94;35647;183;123;40344;177;147;39595;69;44510;61;42734;41
5816115;5853758;410;28727;147;93;35281;183;123;40358;171;143;39335;69;44236;61;42459;40
5816116;5853758;410;28734;148;93;35309;183;123;40134;171;143;39342;69;44463;61;42687;41
5816117;5853758;414;28981;148;93;35309;194;127;40381;171;147;39589;69;44453;61;42677;41
5816118;5853758;419;29321;150;95;35668;208;164;55170;171;146;39564;70;44236;61;42460;41
5816119;5853758;419;29348;150;95;35668;208;165;55197;171;147;39591;70;44782;61;43005;41
5816120;5853758;446;31228;150;95;35668;231;193;44507;190;160;41060;70;46218;61;44442;41
5816121;5853758;444;31094;166;105;36923;231;191;56531;190;158;40925;72;46089;64;44313;44
5816122;5853758;438;30694;167;106;36947;216;185;56132;183;152;40526;72;45383;64;43606;44
5816123;5853758;438;30679;165;104;36663;216;185;56117;183;152;40511;72;45618;64;43842;44
5816124;5853758;439;30751;167;105;36964;223;186;56189;186;153;40583;73;45707;64;43930;44
5816125;5853758;494;34560;167;105;36964;254;217;76709;221;196;47759;73;46864;65;46864;44
5816126;5853758;492;34408;167;105;36964;246;215;76557;216;193;47607;73;46639;65;46639;44
5816127;5853758;485;33973;157;99;37219;246;213;47251;205;181;43804;71;46137;64;46137;43
5816152;5853758;554;38802;178;112;42654;185;147;57268;167;138;55429;77;50520;68;50523;43
5816153;5853758;566;39595;179;113;42826;185;142;56911;186;154;57871;77;51321;68;51325;44
5816154;5853758;563;39379;190;120;44082;170;139;56695;171;151;57656;82;53511;73;53515;46
5816155;5853758;564;39459;190;120;44082;178;140;56775;177;152;57736;82;53608;73;53612;46
5816156;5853758;577;40408;184;116;44274;208;164;57860;182;147;56790;79;52001;70;52005;44
5816157;5853758;576;40332;182;115;44089;201;163;57784;182;146;56714;79;51962;70;51966;44
5816158;5853758;600;42030;195;123;45210;185;149;56912;178;146;56849;84;54518;74;54522;48
5816159;5853758;600;41992;195;123;45210;185;149;56873;173;144;56462;84;54468;74;54472;48
5816160;5853758;600;41991;189;120;45518;185;149;56872;173;144;56461;82;53715;72;53719;46
5816161;5853758;600;41967;189;120;45297;185;154;57217;178;149;56806;81;54629;72;54633;46
5816162;5853758;598;41830;191;121;45079;170;138;56357;160;135;56294;83;54633;73;54636;47
5816163;5853758;598;41844;191;121;45217;170;136;56698;160;133;56635;83;54257;73;54261;47
5816164;5853758;602;42146;191;121;45581;170;136;56680;160;133;56616;83;53920;73;53923;47
5816165;5853758;605;42377;192;121;45795;178;139;56910;164;136;56847;83;54215;73;54219;47
5816166;5853758;610;42714;194;123;46149;185;144;57247;164;141;57184;84;54532;74;54536;47
5816167;5853758;616;43131;195;124;46181;185;154;57939;160;140;57876;85;55314;74;55318;48
5817963;5853758;254;17754;103;66;22974;185;153;41134;160;133;41134;51;23731;48;24803;40
5817964;5853758;250;17487;103;66;22974;185;150;40867;160;130;40867;41;23519;39;24591;33
5817965;5853758;247;17324;101;64;23067;185;147;40704;154;127;40704;41;23136;38;24208;32
5817966;5853758;244;17062;99;63;22922;185;144;40442;149;124;40442;41;23021;38;24093;32
5817967;5853758;231;16169;95;60;22187;160;122;36661;143;113;39687;40;23362;37;23295;31
5817968;5853758;235;16444;97;62;22378;149;117;36331;137;108;39358;40;23679;38;23612;32
5817969;5853758;231;16168;95;60;21997;149;119;43398;137;104;39081;40;23569;37;23502;32
5817970;5853758;231;16163;95;60;22237;149;119;43414;137;104;39097;41;23801;38;23734;32
5817971;5853758;233;16338;98;62;22655;149;117;36336;137;108;39362;41;23815;38;23748;32
5817972;5853758;238;16638;97;61;22502;160;121;36636;143;112;39662;41;24134;38;24067;32
5817973;5853758;250;17526;102;65;23469;178;124;42017;154;125;40550;42;25036;40;24969;33
5817974;5853758;248;17387;101;64;23351;175;122;41878;149;123;40411;42;24829;39;24762;33
5817975;5853758;250;17526;108;68;25880;178;125;42039;154;125;40550;42;25109;39;25041;33
5817976;5853758;256;17911;101;64;23788;178;124;41366;160;131;40935;42;25331;40;25264;33
5817977;5853758;260;18167;102;64;23910;175;123;41258;160;134;41191;43;25776;41;25709;34
5817997;5853758;365;25564;117;74;28067;178;139;53296;168;129;53296;58;43086;53;43086;39
5817998;5853758;366;25620;117;74;28198;178;140;53351;168;123;41736;58;43203;53;43203;39
5817999;5853758;364;25473;123;78;29700;163;125;39586;153;121;52738;58;41959;53;41959;37
5818000;5853758;365;25567;122;77;29298;152;120;39246;153;123;52832;59;41688;54;41688;37
5818001;5853758;366;25649;122;77;29298;152;120;39237;153;122;51770;59;41677;54;41677;37
5818002;5853758;375;26278;125;79;30349;164;119;40176;168;123;40303;62;42226;55;42226;37
5818003;5853758;372;26051;125;79;30349;156;116;39949;168;128;51691;62;41547;55;41547;37
5818004;5853758;372;26032;125;79;30246;156;116;39933;168;128;51675;62;41271;54;41271;36
5818005;5853758;375;26252;133;84;32013;156;119;40152;168;123;40279;66;43531;59;43531;40
5818006;5853758;383;26817;133;84;32013;185;153;52793;183;136;41177;64;42465;57;42465;38
5818007;5853758;379;26521;132;84;31573;185;155;52916;183;138;41300;64;42808;57;42808;39
5818008;5853758;384;26856;133;84;31861;185;154;42552;183;145;41796;65;43151;57;43151;39
5818009;5853758;386;27009;135;85;32250;193;156;42705;183;147;41949;65;43422;58;43422;39
5818010;5853758;391;27340;138;87;32972;201;161;43036;183;152;42280;66;43797;59;43797;40
5818011;5853758;394;27581;138;87;32972;216;168;54670;190;160;40532;66;44224;59;44224;40
5818012;5853758;394;27568;140;88;33408;216;167;54657;190;167;44654;67;44609;60;44609;41
5818013;5853758;412;28851;140;88;33408;197;129;40552;171;145;39459;68;44512;60;42735;41
5818014;5853758;409;28596;147;93;35044;194;126;40296;166;141;39204;68;44079;60;42303;40
5818015;5853758;407;28457;147;93;35046;183;123;40090;166;139;39065;68;44120;60;42344;40
5818016;5853758;415;29049;147;93;35031;194;128;40449;177;148;39657;69;44280;61;42503;41
5818017;5853758;415;29020;150;95;35668;201;160;54868;171;142;39262;69;44236;61;42460;41
5818018;5853758;414;28995;150;95;35668;201;160;54844;166;142;39238;69;44177;61;42400;40
5818019;5853758;446;31197;150;95;35668;231;193;44476;190;160;41029;69;44412;61;42636;40
5818020;5853758;443;31014;166;105;36923;231;190;56452;190;157;40846;72;44860;64;43084;44
5818021;5853758;439;30747;166;105;36923;223;186;56185;186;153;40579;72;45268;64;43492;44
5818022;5853758;434;30411;164;104;36413;216;181;42945;183;148;40242;72;45334;64;43558;43
5818023;5853758;437;30606;167;105;36964;216;184;56044;183;151;40438;73;45560;64;43784;44
5818024;5853758;441;30839;167;105;36964;223;187;56276;186;154;40671;73;46886;64;46886;44
5818025;5853758;449;31439;157;99;37170;185;147;44371;171;144;41267;71;43549;63;43549;42
5818026;5853758;448;31343;157;99;37219;185;145;44272;171;143;41170;71;43539;64;43544;42
5818027;5853758;487;34112;157;99;37254;246;215;47390;213;183;43943;71;46093;63;46093;42
5818052;5853758;555;38854;188;119;43899;170;137;56565;166;142;55702;82;51136;72;51140;46
5818053;5853758;558;39057;187;119;43857;167;129;56373;168;132;57333;82;53352;72;53356;46
5818054;5853758;561;39271;190;120;44082;170;137;56587;171;149;57548;82;53555;72;53559;46
5818055;5853758;581;40657;183;116;44226;216;181;53729;197;157;58095;79;52198;70;52202;45
5818056;5853758;581;40673;183;116;44226;216;181;53745;197;157;58111;79;52349;70;52353;45
5818057;5853758;599;41898;195;123;45210;185;147;56780;173;144;56716;84;54495;74;54499;48
5818058;5853758;596;41690;195;123;45210;185;144;56572;167;140;56160;84;54338;74;54342;48
5818059;5853758;595;41664;191;121;45095;185;144;56545;167;140;56134;82;53912;73;53916;47
5818060;5853758;596;41721;194;122;45113;185;145;56602;167;141;56191;84;54634;75;54638;48
5818061;5853758;594;41555;191;121;44975;170;134;56082;158;131;56019;83;54496;73;54500;47
5818062;5853758;597;41788;193;122;45229;170;137;56329;160;134;56265;83;54264;73;54268;47
5818063;5853758;601;42047;193;122;45372;178;141;57052;160;138;56989;83;54462;73;54466;47
5818064;5853758;609;42653;192;122;45821;185;143;57186;160;140;57123;83;54237;73;54241;47
5818065;5853758;610;42700;194;123;45865;185;151;55532;160;141;57171;84;54523;74;54527;47
5818066;5853758;616;43106;196;124;46136;185;148;55272;171;144;54851;88;54932;76;54935;49
5818067;5853758;620;43378;197;124;46128;185;150;55610;181;150;57856;87;55253;76;60076;49
5818068;5853758;622;43544;199;126;46383;185;149;55541;190;160;56501;88;59601;76;60194;49
5818069;5853758;625;43774;199;126;46383;185;152;55770;190;163;56731;88;-1;76;-1;49
5818070;5853758;-1;-1;205;130;48512;193;157;58851;190;160;59811;-1;-1;-1;-1;-1
5818071;5853758;646;45253;206;130;48561;185;154;58663;184;150;58600;-1;-1;-1;-1;-1
5818072;5853758;-1;-1;204;129;47623;201;163;57724;193;173;58684;83;58564;74;59158;46
5819860;5853758;254;17806;104;66;23016;185;154;41186;160;134;41186;42;23839;40;24911;34
5819861;5853758;239;16758;101;64;22614;185;145;40566;154;125;40566;41;23905;39;23838;33
5819862;5853758;236;16532;99;62;22319;185;142;40340;149;122;40340;41;23680;38;23613;32
5819863;5853758;232;16230;97;62;22169;163;127;37010;149;118;40037;40;23308;38;23241;32
5819864;5853758;229;16004;95;60;21941;160;124;36785;143;115;39812;40;23116;37;23049;32
5819865;5853758;226;15839;94;60;21770;149;116;36270;137;107;39296;39;22973;37;22905;31
5819866;5853758;232;16213;94;59;21875;149;114;36113;137;105;39140;41;23636;38;23569;32
5819867;5853758;226;15821;93;59;21699;149;119;43388;137;104;39071;40;23502;38;23435;32
5819868;5853758;228;15983;94;59;21814;149;116;35896;137;107;38922;41;23910;38;23843;33
5819869;5853758;245;17117;99;63;22859;171;128;37114;149;119;40141;41;24574;39;24507;33
5819870;5853758;243;17028;100;63;22986;163;124;42018;149;118;40052;41;24530;39;24463;33
5819871;5853758;247;17269;101;64;23227;167;122;41853;149;121;40294;42;24818;39;24750;33
5819872;5853758;250;17491;102;64;23894;178;124;42004;149;125;40515;42;25005;39;24938;33
5819873;5853758;256;17909;102;64;23894;178;124;41376;160;131;40933;43;25332;40;25264;34
5819874;5853758;258;18094;100;64;23561;175;120;41080;160;133;41118;43;25685;40;25618;34
5819875;5853758;272;19012;104;66;24541;216;168;41405;171;146;42036;45;26052;42;25984;35
5819876;5853758;273;19082;104;66;24579;216;169;41476;171;147;42106;44;26538;42;26471;35
5819893;5853758;370;25919;117;74;28067;185;148;53650;183;127;42035;63;43529;57;43529;39
5819894;5853758;371;25984;123;78;29700;185;149;53715;183;128;42100;63;43136;57;43136;39
5819895;5853758;370;25873;123;78;29700;163;125;39660;168;129;52242;62;43197;56;43197;38
5819896;5853758;367;25658;123;78;29700;160;122;39445;161;126;52027;61;41888;56;41888;38
5819897;5853758;364;25452;122;77;29512;149;119;39239;153;123;51821;61;41591;55;41591;37
5819898;5853758;364;25504;122;77;29298;149;118;39092;153;120;51625;59;41533;54;41533;37
5819899;5853758;363;25378;120;76;28903;149;116;38965;153;118;51498;60;41381;54;41381;37
5819900;5853758;374;26174;125;79;30349;156;118;40072;168;130;51814;62;41579;55;41579;37
5819901;5853758;367;25721;125;79;30246;149;118;40053;153;124;51371;61;41074;54;41074;36
5819902;5853758;375;26276;133;84;32013;156;119;40176;168;123;40303;66;43558;58;43558;40
5819903;5853758;377;26401;133;84;32013;185;148;42098;183;144;41748;65;43248;58;43248;39
5819904;5853758;375;26219;131;83;31602;185;145;41916;183;141;41531;65;43174;58;43174;39
5819905;5853758;379;26543;136;86;32536;185;150;42240;183;143;41673;66;43782;59;43782;40
5819906;5853758;389;27239;136;86;32536;201;160;42936;183;150;42179;66;43782;59;43782;40
5819907;5853758;392;27428;137;86;32692;201;156;53857;186;153;42368;66;43738;59;43738;40
5819908;5853758;390;27316;137;86;32692;208;159;54065;190;163;44403;66;44088;59;44088;40
5819909;5853758;391;27388;149;94;35591;216;165;54478;190;164;44475;68;44527;60;44527;41
5819910;5853758;412;28838;149;94;35591;197;129;40538;171;145;39446;67;44502;60;42726;41
5819911;5853758;410;28694;146;92;34739;194;127;40395;171;143;39302;69;44086;60;42309;40
5819912;5853758;402;28170;146;92;34739;175;123;39567;160;135;38778;68;43846;60;42070;40
5819913;5853758;405;28348;146;92;34739;186;125;39745;160;138;38956;68;43499;60;41722;40
5819914;5853758;414;29002;147;93;34758;201;160;54851;171;142;39245;69;43652;60;41875;40
5819915;5853758;410;28668;150;95;35668;193;155;54517;160;137;38911;69;44032;60;42256;40
5819916;5853758;412;28854;166;105;36923;193;158;54703;166;140;39097;69;44180;61;42404;40
5819917;5853758;431;30179;166;105;36923;201;162;55616;171;145;40010;71;44537;63;42760;43
5819918;5853758;429;30052;164;104;36413;201;160;55490;171;143;39884;72;44831;63;43055;43
5819919;5853758;432;30274;164;104;36413;201;163;55712;171;146;40106;72;45319;63;43542;43
5819920;5853758;438;30667;164;104;36413;216;185;56105;183;152;40499;72;43423;64;43423;44
5819921;5853758;450;31490;159;100;36256;185;147;44421;171;145;41318;71;42824;63;42824;42
5819922;5853758;447;31258;157;99;37119;185;144;44189;166;142;41085;71;43390;63;43390;42
5819923;5853758;444;31067;157;99;37083;171;128;43488;166;139;40895;71;43306;63;43306;42
5819924;5853758;445;31125;157;99;37111;182;129;43534;166;140;40953;71;43428;63;43428;42
5819949;5853758;552;38656;183;116;42657;185;147;57291;173;142;55689;78;51105;69;51108;44
5819950;5853758;559;39111;188;119;43903;170;135;56427;170;133;57388;82;53247;72;53251;46
5819951;5853758;561;39300;187;118;43782;167;129;56191;168;132;57152;81;53262;72;53266;46
5819952;5853758;567;39662;186;118;43589;170;137;56089;171;149;57050;81;53150;71;53153;46
5819953;5853758;572;40054;186;118;43481;185;143;56507;169;143;55940;81;52374;71;52378;45
5819954;5853758;575;40237;190;120;44346;185;143;55724;167;139;55661;82;53737;72;53741;46
5819955;5853758;580;40571;191;121;44347;178;140;55536;164;136;55473;84;54198;74;54202;48
5819956;5853758;590;41335;192;121;44720;178;139;56216;160;136;56153;83;54259;74;54263;47
5819957;5853758;590;41272;191;121;44589;170;139;56154;160;136;56091;84;54567;74;54571;47
5819958;5853758;589;41234;190;120;44620;170;133;55801;158;130;55738;83;54691;73;54694;47
5819959;5853758;603;42213;192;122;45037;185;155;55026;166;142;56798;83;52115;73;52119;47
5819960;5853758;599;41959;194;122;45067;185;150;54718;160;139;54503;85;52221;74;52224;48
5819961;5853758;610;42721;196;124;45724;185;148;54588;166;139;54533;84;55242;73;55245;47
5819962;5853758;608;42574;195;123;45482;185;146;54440;160;137;54386;84;55043;73;55047;47
5819963;5853758;617;43199;195;123;45864;185;153;54800;166;141;54691;87;55317;75;60101;48
5819964;5853758;617;43214;198;125;45876;185;151;54850;166;141;54699;87;59187;75;59781;48
5819965;5853758;620;43400;199;126;46095;185;153;55026;171;143;54838;87;59285;75;59879;49
5819966;5853758;624;43678;200;127;46220;185;148;55513;175;147;55093;87;59583;76;60177;49
5819967;5853758;627;43900;200;127;46220;185;151;56125;177;150;55307;86;58608;76;59202;49
5819968;5853758;644;45083;200;127;46562;193;157;57316;193;167;58277;83;58689;74;59283;46
5819969;5853758;641;44836;204;129;47623;185;154;57069;190;164;58030;89;59205;79;59799;50
5821755;5853758;199;13924;113;71;20253;199;186;14054;199;191;40218;39;21064;37;21064;33
5821756;5853758;248;17360;107;68;23453;185;154;41168;160;134;41168;43;24624;41;24556;35
5821757;5853758;243;16978;107;68;23453;185;148;40786;160;128;40786;43;24070;41;24003;35
5821758;5853758;245;17121;101;64;22614;185;151;40929;160;131;40929;41;23910;39;23842;33
5821759;5853758;233;16281;95;60;21836;163;128;37062;149;119;40089;40;23439;37;23371;31
5821760;5853758;228;15978;95;60;21836;160;123;36759;143;114;39786;40;23073;37;23006;31
5821761;5853758;223;15577;93;59;21549;149;120;36512;143;111;39538;39;22749;36;22682;31
5821762;5853758;230;16065;94;60;21930;149;117;36292;137;108;39319;41;23694;38;23627;32
5821763;5853758;222;15552;92;58;21468;141;115;42790;137;100;38473;40;22650;37;22650;32
5821764;5853758;227;15876;93;59;21578;149;114;35789;137;105;38816;41;23013;38;23013;32
